类型,代码,名称,完整代码,市场
指数,143237,MSCI远东新兴市场伊斯兰可投资,143237.MI,MI
指数,143239,MSCI远东新兴市场伊斯兰中小盘,143239.MI,MI
指数,143290,MSCI拉美新兴市场伊斯兰可投资,143290.MI,MI
指数,143292,MSCI拉美新兴市场伊斯兰中小盘,143292.MI,MI
指数,143293,MSCI爱沙尼亚伊斯兰,143293.MI,MI
指数,143294,MSCI前沿市场伊斯兰,143294.MI,MI
指数,143295,MSCI非洲前沿市场伊斯兰,143295.MI,MI
指数,143306,MSCI东欧前沿市场伊斯兰,143306.MI,MI
指数,143317,MSCI欧非中东前沿市场伊斯兰,143317.MI,MI
指数,143328,MSCI前沿市场(除海合会)伊斯兰,143328.MI,MI
指数,143349,MSCI海合会国内伊斯兰可投资,143349.MI,MI
指数,143351,MSCI海合会国内伊斯兰中小盘,143351.MI,MI
指数,143352,MSCI海合会(除沙特)伊斯兰中小盘,143352.MI,MI
指数,143353,MSCI海合会(除沙特)伊斯兰可投资,143353.MI,MI
指数,143355,MSCI海合会伊斯兰可投资,143355.MI,MI
指数,143357,MSCI海合会伊斯兰中小盘,143357.MI,MI
指数,143358,MSCI匈牙利伊斯兰可投资,143358.MI,MI
指数,143360,MSCI匈牙利伊斯兰中小盘,143360.MI,MI
指数,143361,MSCI印度伊斯兰可投资,143361.MI,MI
指数,143363,MSCI印度伊斯兰中小盘,143363.MI,MI
指数,143364,MSCI印度尼西亚伊斯兰可投资,143364.MI,MI
指数,143366,MSCI印度尼西亚伊斯兰中小盘,143366.MI,MI
指数,143374,MSCI肯尼亚伊斯兰,143374.MI,MI
指数,143375,MSCI韩国伊斯兰可投资,143375.MI,MI
指数,143377,MSCI韩国伊斯兰中小盘,143377.MI,MI
指数,143378,MSCI科威特伊斯兰可投资,143378.MI,MI
指数,143379,MSCI科威特伊斯兰大盘,143379.MI,MI
指数,143380,MSCI科威特伊斯兰中盘,143380.MI,MI
指数,143382,MSCI科威特伊斯兰中小盘,143382.MI,MI
指数,143384,MSCI立陶宛伊斯兰,143384.MI,MI
指数,143385,MSCI马来西亚伊斯兰可投资,143385.MI,MI
指数,143387,MSCI马来西亚伊斯兰中小盘,143387.MI,MI
指数,143389,MSCI墨西哥伊斯兰可投资,143389.MI,MI
指数,143391,MSCI墨西哥伊斯兰中小盘,143391.MI,MI
指数,143395,MSCI尼日利亚伊斯兰,143395.MI,MI
指数,143396,MSCI阿曼伊斯兰可投资,143396.MI,MI
指数,143397,MSCI阿曼伊斯兰大盘,143397.MI,MI
指数,143398,MSCI阿曼伊斯兰中盘,143398.MI,MI
指数,143400,MSCI阿曼伊斯兰中小盘,143400.MI,MI
指数,143404,MSCI秘鲁伊斯兰可投资,143404.MI,MI
指数,143406,MSCI秘鲁伊斯兰中小盘,143406.MI,MI
指数,143407,MSCI菲律宾伊斯兰可投资,143407.MI,MI
指数,143409,MSCI菲律宾伊斯兰中小盘,143409.MI,MI
指数,143410,MSCI波兰伊斯兰可投资,143410.MI,MI
指数,143412,MSCI波兰伊斯兰中小盘,143412.MI,MI
指数,143413,MSCI卡塔尔伊斯兰可投资,143413.MI,MI
指数,143415,MSCI卡塔尔伊斯兰中小盘,143415.MI,MI
指数,143416,MSCI卡塔尔伊斯兰大盘,143416.MI,MI
指数,143417,MSCI卡塔尔伊斯兰中盘,143417.MI,MI
指数,143418,MSCI罗马尼亚伊斯兰,143418.MI,MI
指数,143419,MSCI俄罗斯伊斯兰可投资,143419.MI,MI
指数,143421,MSCI俄罗斯伊斯兰中小盘,143421.MI,MI
指数,143422,MSCI沙特阿拉伯国内伊斯兰可投资,143422.MI,MI
指数,143423,MSCI沙特阿拉伯国内伊斯兰大盘,143423.MI,MI
指数,143424,MSCI沙特阿拉伯国内伊斯兰中盘,143424.MI,MI
指数,143426,MSCI沙特阿拉伯国内伊斯兰中小盘,143426.MI,MI
指数,143428,MSCI斯洛文尼亚伊斯兰,143428.MI,MI
指数,143429,MSCI南非伊斯兰可投资,143429.MI,MI
指数,143431,MSCI南非伊斯兰中小盘,143431.MI,MI
指数,143433,MSCI台湾伊斯兰可投资,143433.MI,MI
指数,143435,MSCI台湾伊斯兰中小盘,143435.MI,MI
指数,143436,MSCI泰国伊斯兰可投资,143436.MI,MI
指数,143438,MSCI泰国伊斯兰中小盘,143438.MI,MI
指数,143440,MSCI土耳其伊斯兰可投资,143440.MI,MI
指数,143442,MSCI土耳其伊斯兰中小盘,143442.MI,MI
指数,143444,MSCI阿联酋伊斯兰可投资,143444.MI,MI
指数,143446,MSCI阿联酋伊斯兰中小盘,143446.MI,MI
指数,143447,MSCI阿联酋伊斯兰大盘,143447.MI,MI
指数,143448,MSCI阿联酋伊斯兰中盘,143448.MI,MI
指数,143449,MSCI越南伊斯兰,143449.MI,MI
指数,143600,MSCI阿拉伯国内伊斯兰,143600.MI,MI
指数,143601,MSCI阿拉伯国内伊斯兰大盘,143601.MI,MI
指数,143602,MSCI阿拉伯国内伊斯兰中盘,143602.MI,MI
指数,143603,MSCI阿拉伯国内伊斯兰可投资,143603.MI,MI
指数,143605,MSCI阿拉伯国内伊斯兰中小盘,143605.MI,MI
指数,143656,MSCI阿拉伯市场(除沙特)伊斯兰大盘,143656.MI,MI
指数,143657,MSCI阿拉伯市场(除沙特)伊斯兰中盘,143657.MI,MI
指数,143658,MSCI阿拉伯市场(除沙特)伊斯兰中小盘,143658.MI,MI
指数,143660,MSCI阿拉伯市场(除沙特)伊斯兰可投资,143660.MI,MI
指数,143771,MSCI阿联酋境内市场伊斯兰大盘,143771.MI,MI
指数,143772,MSCI阿联酋境内市场伊斯兰中盘,143772.MI,MI
指数,143774,MSCI阿联酋境内市场伊斯兰中小盘,143774.MI,MI
指数,143775,MSCI阿联酋境内市场伊斯兰可投资,143775.MI,MI
指数,143776,MSCI卡塔尔国内伊斯兰大盘,143776.MI,MI
指数,143777,MSCI卡塔尔国内伊斯兰中盘,143777.MI,MI
指数,143779,MSCI卡塔尔国内伊斯兰中小盘,143779.MI,MI
指数,143780,MSCI卡塔尔国内伊斯兰可投资,143780.MI,MI
指数,143781,MSCI阿曼国内伊斯兰大盘,143781.MI,MI
指数,143782,MSCI阿曼国内伊斯兰中盘,143782.MI,MI
指数,143784,MSCI阿曼国内伊斯兰中小盘,143784.MI,MI
指数,143785,MSCI阿曼国内伊斯兰可投资,143785.MI,MI
指数,143786,MSCI科威特国内伊斯兰大盘,143786.MI,MI
指数,143787,MSCI科威特国内伊斯兰中盘,143787.MI,MI
指数,143789,MSCI科威特国内伊斯兰中小盘,143789.MI,MI
指数,143790,MSCI科威特国内伊斯兰可投资,143790.MI,MI
指数,143791,MSCI巴林国内伊斯兰大盘,143791.MI,MI
指数,143792,MSCI巴林国内伊斯兰中盘,143792.MI,MI
指数,143794,MSCI巴林国内伊斯兰中小盘,143794.MI,MI
指数,143795,MSCI巴林国内伊斯兰可投资,143795.MI,MI
指数,143852,MSCI全球+前沿市场(除美国)可投资,143852.MI,MI
指数,143853,MSCI全球+前沿市场(除日本)可投资,143853.MI,MI
指数,143854,MSCI欧洲发达新兴及前沿市场CIS可投资,143854.MI,MI
指数,143855,MSCI亚洲发达新兴及前沿市场可投资,143855.MI,MI
指数,143856,MSCI东欧新兴市场(除俄)大盘,143856.MI,MI
指数,143857,MSCI东欧新兴市场(除俄)中盘,143857.MI,MI
指数,143859,MSCI东欧新兴市场(除俄)中小盘,143859.MI,MI
指数,143860,MSCI东欧新兴市场(除俄)可投资,143860.MI,MI
指数,143861,MSCI东欧新兴市场(除俄)价值,143861.MI,MI
指数,143862,MSCI东欧新兴市场(除俄)成长,143862.MI,MI
指数,143863,MSCI东欧新兴市场(除俄)大盘价值,143863.MI,MI
指数,143864,MSCI东欧新兴市场(除俄)大盘成长,143864.MI,MI
指数,143865,MSCI东欧新兴市场(除俄)中盘价值,143865.MI,MI
指数,143866,MSCI东欧新兴市场(除俄)中盘成长,143866.MI,MI
指数,143869,MSCI东欧新兴市场(除俄)中小盘价值,143869.MI,MI
指数,143870,MSCI东欧新兴市场(除俄)中小盘成长,143870.MI,MI
指数,143871,MSCI东欧新兴市场(除俄)可投资价值,143871.MI,MI
指数,143872,MSCI东欧新兴市场(除俄)可投资成长,143872.MI,MI
指数,143873,MSCI东欧新兴市场(除俄)伊斯兰,143873.MI,MI
指数,143874,MSCI东欧新兴市场(除俄)伊斯兰大盘,143874.MI,MI
指数,143875,MSCI东欧新兴市场(除俄)伊斯兰中盘,143875.MI,MI
指数,143877,MSCI东欧新兴市场(除俄)伊斯兰中小盘,143877.MI,MI
指数,143878,MSCI东欧新兴市场(除俄)伊斯兰可投资,143878.MI,MI
指数,144097,MSCI EAFE除以色列指数(美元),144097.MI,MI
指数,144417,MSCIEAFE全盘指数(美元),144417.MI,MI
指数,144473,MSCIAC亚太地区全市值指数(美元),144473.MI,MI
指数,144504,MSCI阿根廷可投资,144504.MI,MI
指数,144538,MSCI巴基斯坦可投资,144538.MI,MI
指数,145289,MSCIAC远东IMI伊斯兰指数(美元),145289.MI,MI
指数,145820,MSCI中国A股在岸公司质量(美元),145820.MI,MI
指数,145820L,MSCI中国A股在岸公司质量(人民币),145820L.MI,MI
指数,146596,MSCI巴基斯坦成长,146596.MI,MI
指数,146597,MSCI巴基斯坦可投资成长,146597.MI,MI
指数,146599,MSCI巴基斯坦可投资价值,146599.MI,MI
指数,146602,MSCI巴基斯坦中盘成长,146602.MI,MI
指数,146603,MSCI巴基斯坦中盘价值,146603.MI,MI
指数,146607,MSCI巴基斯坦中小盘,146607.MI,MI
指数,146609,MSCI巴基斯坦中小盘成长,146609.MI,MI
指数,146610,MSCI巴基斯坦中小盘价值,146610.MI,MI
指数,146611,MSCI巴基斯坦价值,146611.MI,MI
指数,148402,MSCI中国A股在岸/环境,148402.MI,MI
指数,149106,MSCI阿根廷价值,149106.MI,MI
指数,149108,MSCI阿根廷中盘价值,149108.MI,MI
指数,149110,MSCI阿根廷可投资价值,149110.MI,MI
指数,149111,MSCI阿根廷中小盘价值,149111.MI,MI
指数,149112,MSCI阿根廷成长,149112.MI,MI
指数,149114,MSCI阿根廷中盘成长,149114.MI,MI
指数,149116,MSCI阿根廷可投资成长,149116.MI,MI
指数,149117,MSCI阿根廷中小盘成长,149117.MI,MI
指数,149118,MSCI阿根廷中小盘,149118.MI,MI
指数,20200080,中国年金指数B0010,20200080.PI,PI
指数,20208000,中国年金指数B0090,20208000.PI,PI
指数,20307000,中国年金指数B0080,20307000.PI,PI
指数,20351550,中国年金指数B0020,20351550.PI,PI
指数,20406000,中国年金指数B0070,20406000.PI,PI
指数,20503020,中国年金指数B0030,20503020.PI,PI
指数,20505000,中国年金指数B0060,20505000.PI,PI
指数,20603505,中国年金指数B0040,20603505.PI,PI
指数,20604000,中国年金指数B0050,20604000.PI,PI
指数,300000,MSCI欧盟+英国价值,300000.MI,MI
指数,300001,MSCI欧洲(除欧盟)价值,300001.MI,MI
指数,300002,MSCI欧洲(除德国)价值,300002.MI,MI
指数,300003,MSCI欧洲(除瑞士)价值,300003.MI,MI
指数,300004,MSCI欧洲(除英国瑞士)价值,300004.MI,MI
指数,300005,MSCI发达市场(除欧盟)价值,300005.MI,MI
指数,300006,MSCI发达市场(除欧洲)价值,300006.MI,MI
指数,300007,MSCI全球(除澳)价值,300007.MI,MI
指数,300008,MSCI全球(除欧盟)价值,300008.MI,MI
指数,300009,MSCI全球(除欧洲)价值,300009.MI,MI
指数,300010,MSCI全球(除瑞士)价值,300010.MI,MI
指数,300011,MSCI全球(除英国)价值,300011.MI,MI
指数,300012,MSCI欧盟+英国成长,300012.MI,MI
指数,300013,MSCI欧洲(除欧盟)成长,300013.MI,MI
指数,300014,MSCI欧洲(除德国)成长,300014.MI,MI
指数,300015,MSCI欧洲(除瑞士)成长,300015.MI,MI
指数,300016,MSCI欧洲(除英国瑞士)成长,300016.MI,MI
指数,300017,MSCI发达市场(除欧盟)成长,300017.MI,MI
指数,300018,MSCI发达市场(除欧洲)成长,300018.MI,MI
指数,300019,MSCI全球(除澳)成长,300019.MI,MI
指数,300020,MSCI全球(除欧盟)成长,300020.MI,MI
指数,300021,MSCI全球(除欧洲)成长,300021.MI,MI
指数,300022,MSCI全球(除瑞士)成长,300022.MI,MI
指数,300023,MSCI全球(除英国)成长,300023.MI,MI
指数,300400,MSCI以色列,300400.MI,MI
指数,300600,MSCI太平洋全市场,300600.MI,MI
指数,300900,MSCI太平洋全市场(除日本香港),300900.MI,MI
指数,301000,MSCI远东全市场(除日本香港),301000.MI,MI
指数,301700,MSCI亚洲,301700.MI,MI
指数,302000,MSCI亚太地区,302000.MI,MI
指数,302200,MSCI欧洲全市场&中东,302200.MI,MI
指数,302400,MSCI中国(美元),302400.MI,MI
指数,302400L,MSCI中国(Local),302400L.MI,MI
指数,302401,MSCI中国自由,302401.MI,MI
指数,302900,MSCI欧洲新兴市场,302900.MI,MI
指数,303000,MSCI东欧新兴市场,303000.MI,MI
指数,398001,湾创100,398001.SZ,SZ
指数,398002,南山50,398002.SZ,SZ
指数,398003,国证芯片,398003.SZ,SZ
指数,399001,深证成指,399001.SZ,SZ
指数,399002,深成指R,399002.SZ,SZ
指数,399003,深成B指,399003.SZ,SZ
指数,399004,深证100R,399004.SZ,SZ
指数,399005,中小100,399005.SZ,SZ
指数,399006,创业板指,399006.SZ,SZ
指数,399007,深证300,399007.SZ,SZ
指数,399008,中小300,399008.SZ,SZ
指数,399009,深证200,399009.SZ,SZ
指数,399010,深证700,399010.SZ,SZ
指数,399011,深证1000,399011.SZ,SZ
指数,399012,创业300,399012.SZ,SZ
指数,399013,深市精选,399013.SZ,SZ
指数,399015,中小创新,399015.SZ,SZ
指数,399016,深证创新,399016.SZ,SZ
指数,399017,SME创新,399017.SZ,SZ
指数,399018,创业创新,399018.SZ,SZ
指数,399019,创业200,399019.SZ,SZ
指数,399020,创业小盘,399020.SZ,SZ
指数,399030,碳科技30,399030.SZ,SZ
指数,399050,创新引擎,399050.SZ,SZ
指数,399060,碳科技60,399060.SZ,SZ
指数,399088,深创100,399088.SZ,SZ
指数,399100,新指数,399100.SZ,SZ
指数,399101,中小综指,399101.SZ,SZ
指数,399102,创业板综,399102.SZ,SZ
指数,399106,深证综指,399106.SZ,SZ
指数,399107,深证A指,399107.SZ,SZ
指数,399108,深证B指,399108.SZ,SZ
指数,399201,创业板成长(长江),399201.CJ,CJ
指数,399202,创业板成长动量(长江),399202.CJ,CJ
指数,399203,创业板成长反转(长江),399203.CJ,CJ
指数,399231,农林指数,399231.SZ,SZ
指数,399232,采矿指数,399232.SZ,SZ
指数,399233,制造指数,399233.SZ,SZ
指数,399234,水电指数,399234.SZ,SZ
指数,399235,建筑指数,399235.SZ,SZ
指数,399236,批零指数,399236.SZ,SZ
指数,399237,运输指数,399237.SZ,SZ
指数,399238,餐饮指数,399238.SZ,SZ
指数,399239,IT指数,399239.SZ,SZ
指数,399240,金融指数,399240.SZ,SZ
指数,399241,地产指数,399241.SZ,SZ
指数,399242,商务指数,399242.SZ,SZ
指数,399243,科研指数,399243.SZ,SZ
指数,399244,公共指数,399244.SZ,SZ
指数,399248,文化指数,399248.SZ,SZ
指数,399249,综企指数,399249.SZ,SZ
指数,399258,绿色低碳,399258.SZ,SZ
指数,399259,创业低碳,399259.SZ,SZ
指数,399260,先进制造,399260.SZ,SZ
指数,399261,创业制造,399261.SZ,SZ
指数,399262,数字经济,399262.SZ,SZ
指数,399263,创业数字,399263.SZ,SZ
指数,399264,创业软件,399264.SZ,SZ
指数,39926401,创业软件R,39926401.CNI,CNI
指数,399265,创新药械,399265.SZ,SZ
指数,399266,创新能源,399266.SZ,SZ
指数,399267,专精特新,399267.SZ,SZ
指数,39926701,专精特新R,39926701.CNI,CNI
指数,399268,深小巨人,399268.SZ,SZ
指数,39926801,深小巨人R,39926801.CNI,CNI
指数,399269,创质量,399269.SZ,SZ
指数,399274,深新基建,399274.SZ,SZ
指数,399275,创医药,399275.SZ,SZ
指数,399276,创科技,399276.SZ,SZ
指数,399277,公共健康,399277.SZ,SZ
指数,399278,长江100,399278.SZ,SZ
指数,399279,云科技50,399279.SZ,SZ
指数,399280,生物50,399280.SZ,SZ
指数,399281,电子50,399281.SZ,SZ
指数,399282,大数据50,399282.SZ,SZ
指数,399283,机器人50,399283.SZ,SZ
指数,399284,AI 50,399284.SZ,SZ
指数,399285,物联网50,399285.SZ,SZ
指数,399286,区块链50,399286.SZ,SZ
指数,399291,创精选88,399291.SZ,SZ
指数,399292,民企发展,399292.SZ,SZ
指数,399293,创业大盘,399293.SZ,SZ
指数,399294,中小创Q,399294.SZ,SZ
指数,399295,创价值,399295.SZ,SZ
指数,399296,创成长,399296.SZ,SZ
指数,399297,新浪100,399297.SZ,SZ
指数,399300,沪深300,399300.SZ,SZ
指数,399303,国证2000,399303.SZ,SZ
指数,399310,国证A50,399310.SZ,SZ
指数,399311,国证1000,399311.SZ,SZ
指数,399312,国证300,399312.SZ,SZ
指数,399313,巨潮100,399313.SZ,SZ
指数,399314,巨潮大盘,399314.SZ,SZ
指数,399315,巨潮中盘,399315.SZ,SZ
指数,399316,巨潮小盘,399316.SZ,SZ
指数,399317,国证A指,399317.SZ,SZ
指数,399318,国证B指,399318.SZ,SZ
指数,399319,资源优势,399319.SZ,SZ
指数,399320,国证服务,399320.SZ,SZ
指数,399321,国证红利,399321.SZ,SZ
指数,399322,国证治理,399322.SZ,SZ
指数,399324,深证红利,399324.SZ,SZ
指数,399326,成长40,399326.SZ,SZ
指数,399328,深证治理,399328.SZ,SZ
指数,399330,深证100,399330.SZ,SZ
指数,399333,中小100R,399333.SZ,SZ
指数,399335,深证央企,399335.SZ,SZ
指数,399337,深证民营,399337.SZ,SZ
指数,399339,深证科技,399339.SZ,SZ
指数,399341,深证责任,399341.SZ,SZ
指数,399344,深证300R,399344.SZ,SZ
指数,399346,深证成长,399346.SZ,SZ
指数,399348,深证价值,399348.SZ,SZ
指数,399350,皖江30,399350.SZ,SZ
指数,399351,创新示范,399351.SZ,SZ
指数,399352,深企综指,399352.SZ,SZ
指数,399353,国证物流,399353.SZ,SZ
指数,399354,分析师指数,399354.SZ,SZ
指数,399355,CBN长江,399355.SZ,SZ
指数,399356,CBN珠江,399356.SZ,SZ
指数,399357,CBN渤海,399357.SZ,SZ
指数,399358,国证环保,399358.SZ,SZ
指数,399359,国证基建,399359.SZ,SZ
指数,399360,新硬件,399360.SZ,SZ
指数,399361,在线消费,399361.SZ,SZ
指数,399362,民企100,399362.SZ,SZ
指数,39936201,民企100R,39936201.CNI,CNI
指数,399363,国证算力,399363.SZ,SZ
指数,39936301,国证算力R,39936301.CNI,CNI
指数,399364,消费100,399364.SZ,SZ
指数,399365,国证粮食,399365.SZ,SZ
指数,39936501,国证粮食R,39936501.CNI,CNI
指数,399366,能源金属,399366.SZ,SZ
指数,399367,1000地产,399367.SZ,SZ
指数,399368,国证军工,399368.SZ,SZ
指数,399369,国证责任,399369.SZ,SZ
指数,399370,国证成长,399370.SZ,SZ
指数,399371,国证价值,399371.SZ,SZ
指数,399372,大盘成长,399372.SZ,SZ
指数,399373,大盘价值,399373.SZ,SZ
指数,399374,中盘成长,399374.SZ,SZ
指数,399375,中盘价值,399375.SZ,SZ
指数,399376,小盘成长,399376.SZ,SZ
指数,399377,小盘价值,399377.SZ,SZ
指数,399378,ESG 300,399378.SZ,SZ
指数,399381,1000能源,399381.SZ,SZ
指数,399382,1000材料,399382.SZ,SZ
指数,399383,1000工业,399383.SZ,SZ
指数,399384,1000可选,399384.SZ,SZ
指数,399385,1000消费,399385.SZ,SZ
指数,399386,1000医药,399386.SZ,SZ
指数,399387,1000金融,399387.SZ,SZ
指数,399388,1000信息,399388.SZ,SZ
指数,399389,国证通信,399389.SZ,SZ
指数,399390,1000公用,399390.SZ,SZ
指数,399391,投资时钟,399391.SZ,SZ
指数,399392,国证新兴,399392.SZ,SZ
指数,399393,国证地产,399393.SZ,SZ
指数,399394,国证医药,399394.SZ,SZ
指数,399395,国证有色,399395.SZ,SZ
指数,399396,国证食品,399396.SZ,SZ
指数,399397,国证文化,399397.SZ,SZ
指数,399398,绩效指数,399398.SZ,SZ
指数,399399,中经GDP,399399.SZ,SZ
指数,399400,大中盘,399400.SZ,SZ
指数,399401,中小盘,399401.SZ,SZ
指数,399402,周期100,399402.SZ,SZ
指数,399403,防御100,399403.SZ,SZ
指数,399405,大盘高贝,399405.SZ,SZ
指数,399406,中盘低波,399406.SZ,SZ
指数,399407,中盘高贝,399407.SZ,SZ
指数,399408,小盘低波,399408.SZ,SZ
指数,399409,小盘高贝,399409.SZ,SZ
指数,399410,苏州率先,399410.SZ,SZ
指数,399411,红利100,399411.SZ,SZ
指数,399412,国证新能,399412.SZ,SZ
指数,399415,I100,399415.SZ,SZ
指数,399416,I300,399416.SZ,SZ
指数,399417,新能源车,399417.SZ,SZ
指数,399418,数据要素,399418.SZ,SZ
指数,399419,国证高铁,399419.SZ,SZ
指数,399420,国证保证,399420.SZ,SZ
指数,399422,中关村A,399422.SZ,SZ
指数,399423,中关村50,399423.SZ,SZ
指数,399428,国证定增,399428.SZ,SZ
指数,399429,新丝路,399429.SZ,SZ
指数,399431,国证银行,399431.SZ,SZ
指数,399432,智能汽车,399432.SZ,SZ
指数,399433,国证交运,399433.SZ,SZ
指数,399434,数字传媒,399434.SZ,SZ
指数,399435,国证农牧,399435.SZ,SZ
指数,399436,绿色煤炭,399436.SZ,SZ
指数,399437,证券龙头,399437.SZ,SZ
指数,399438,绿色电力,399438.SZ,SZ
指数,399439,国证油气,399439.SZ,SZ
指数,39943901,国证油气R,39943901.CNI,CNI
指数,399440,国证钢铁,399440.SZ,SZ
指数,399441,生物医药,399441.SZ,SZ
指数,399550,央视50,399550.SZ,SZ
指数,399551,央视创新,399551.SZ,SZ
指数,399552,央视成长,399552.SZ,SZ
指数,399553,央视回报,399553.SZ,SZ
指数,399554,央视治理,399554.SZ,SZ
指数,399555,央视责任,399555.SZ,SZ
指数,399556,央视生态,399556.SZ,SZ
指数,399557,央视文化,399557.SZ,SZ
指数,399602,中小成长,399602.SZ,SZ
指数,399604,中小价值,399604.SZ,SZ
指数,399606,创业板R,399606.SZ,SZ
指数,399608,科技100,399608.SZ,SZ
指数,399610,TMT50,399610.SZ,SZ
指数,399611,中创100R,399611.SZ,SZ
指数,399612,中创100,399612.SZ,SZ
指数,399613,深证能源,399613.SZ,SZ
指数,399614,深证材料,399614.SZ,SZ
指数,399615,深证工业,399615.SZ,SZ
指数,399616,深证可选,399616.SZ,SZ
指数,399617,深证消费,399617.SZ,SZ
指数,399618,深证医药,399618.SZ,SZ
指数,399619,深证金融,399619.SZ,SZ
指数,399620,深证信息,399620.SZ,SZ
指数,399621,深证电信,399621.SZ,SZ
指数,399622,深证公用,399622.SZ,SZ
指数,399623,中小基础,399623.SZ,SZ
指数,399624,中创400,399624.SZ,SZ
指数,399625,中创500,399625.SZ,SZ
指数,399626,中创成长,399626.SZ,SZ
指数,399627,中创价值,399627.SZ,SZ
指数,399628,700成长,399628.SZ,SZ
指数,399629,700价值,399629.SZ,SZ
指数,399630,1000成长,399630.SZ,SZ
指数,399631,1000价值,399631.SZ,SZ
指数,399632,深100EW,399632.SZ,SZ
指数,399633,深300EW,399633.SZ,SZ
指数,399634,中小等权,399634.SZ,SZ
